doi,figshare_id,defined_type_name,date
10.17608/k6.auckland.12085047.v1,12085047,poster,2020-04-05T23:05:35Z
10.17608/k6.auckland.12084984.v1,12084984,poster,2020-04-05T21:59:01Z
10.17608/k6.auckland.12085002.v1,12085002,poster,2020-04-05T21:58:55Z
10.6084/m9.figshare.12084477.v2,12084477,poster,2020-04-05T11:30:00Z
10.17608/k6.auckland.12084453.v1,12084453,poster,2020-04-05T10:16:25Z
10.6084/m9.figshare.12083118.v2,12083118,poster,2020-04-04T09:34:26Z
10.25909/5e86ec8f74dc6,6210101,poster,2020-04-03T07:58:04Z
10.6084/m9.figshare.12073056,12073056,poster,2020-04-03T05:23:37Z
10.17608/k6.auckland.12072213.v1,12072213,poster,2020-04-03T03:11:50Z
10.6084/m9.figshare.12049569.v5,12049569,poster,2020-03-31T01:54:42Z
10.23645/epacomptox.12055824.v1,12055824,poster,2020-03-31T21:01:46Z
10.23645/epacomptox.12055746.v1,12055746,poster,2020-03-31T20:30:00Z
10.23645/epacomptox.12055719.v1,12055719,poster,2020-03-31T20:11:52Z
10.23645/epacomptox.12055530.v1,12055530,poster,2020-03-31T19:41:19Z
10.6084/m9.figshare.12054099.v1,12054099,poster,2020-03-31T17:12:32Z
10.15131/shef.data.12046818.v1,12046818,poster,2020-03-30T21:23:09Z
10.15131/shef.data.12046779.v1,12046779,poster,2020-03-30T21:18:23Z
10.15131/shef.data.12046800.v1,12046800,poster,2020-03-30T21:14:26Z
10.6084/m9.figshare.12047457.v1,12047457,poster,2020-03-30T16:50:59Z
10.6084/m9.figshare.12047424.v1,12047424,poster,2020-03-30T16:37:45Z
10.6084/m9.figshare.12047355.v1,12047355,poster,2020-03-30T16:19:02Z
10.6084/m9.figshare.12046725.v2,12046725,poster,2020-03-30T13:13:52Z
10.6084/m9.figshare.12046668.v1,12046668,poster,2020-03-30T12:57:33Z
10.25909/5e802913de826,12044739,poster,2020-03-29T04:50:26Z
10.6084/m9.figshare.12044352.v1,12044352,poster,2020-03-28T16:21:32Z
10.6084/m9.figshare.11819763.v2,11819763,poster,2020-02-07T00:26:23Z
10.6084/m9.figshare.12043110.v1,12043110,poster,2020-03-27T21:22:34Z
10.6084/m9.figshare.12032568.v1,12032568,poster,2020-03-25T21:13:35Z
10.6084/m9.figshare.12032547.v1,12032547,poster,2020-03-25T21:04:36Z
10.6084/m9.figshare.12032529.v1,12032529,poster,2020-03-25T20:54:18Z
10.6084/m9.figshare.12032523.v1,12032523,poster,2020-03-25T20:40:52Z
10.6084/m9.figshare.12032505.v1,12032505,poster,2020-03-25T20:26:45Z
10.6084/m9.figshare.12026325.v1,12026325,poster,2020-03-24T20:23:07Z
10.6084/m9.figshare.11988129.v3,11988129,poster,2020-03-16T11:43:53Z
10.6084/m9.figshare.12017583.v1,12017583,poster,2020-03-23T05:56:57Z
2134/12003168.v1,12003168,poster,2019-10-17T00:00:00Z
10.15131/shef.data.12011289.v1,12011289,poster,2020-03-20T14:14:09Z
10.15131/shef.data.12005997.v1,12005997,poster,2020-03-20T14:11:35Z
10.15131/shef.data.12005991.v1,12005991,poster,2020-03-20T13:39:38Z
10.15131/shef.data.12005937.v1,12005937,poster,2020-03-20T13:36:37Z
10.15131/shef.data.12005895.v1,12005895,poster,2020-03-20T13:30:56Z
10.15131/shef.data.12006384.v1,12006384,poster,2020-03-20T13:26:03Z
10.6084/m9.figshare.12003846.v1,12003846,poster,2009-08-23T00:00:00Z
10.6084/m9.figshare.12003813.v1,12003813,poster,2009-08-23T00:00:00Z
10.6084/m9.figshare.12003189.v1,12003189,poster,2020-03-18T18:44:57Z
10.6084/m9.figshare.12000681.v1,12000681,poster,2020-03-18T14:18:54Z
10.6084/m9.figshare.12000651.v1,12000651,poster,2020-03-18T13:27:20Z
10.6084/m9.figshare.11997033.v3,11997033,poster,2020-03-18T02:20:20Z
10.6084/m9.figshare.11997042.v1,11997042,poster,2020-03-18T02:32:56Z
10.6084/m9.figshare.11997036.v1,11997036,poster,2020-03-18T02:24:32Z
10.6084/m9.figshare.11997030.v1,11997030,poster,2020-03-18T02:15:49Z
10.6084/m9.figshare.11996754.v1,11996754,poster,2020-03-17T21:21:36Z
10.15131/shef.data.11994453.v1,11994453,poster,2020-03-17T16:00:15Z
10.15131/shef.data.11994378.v1,11994378,poster,2020-03-17T15:53:57Z
10.15131/shef.data.11994177.v1,11994177,poster,2020-03-17T15:51:03Z
10.15131/shef.data.11980173.v1,11980173,poster,2020-03-17T15:34:38Z
10.15131/shef.data.11987295.v1,11987295,poster,2020-03-17T15:13:10Z
10.15131/shef.data.11993514.v1,11993514,poster,2020-03-17T15:06:55Z
10.6084/m9.figshare.11993400.v1,11993400,poster,2020-03-17T10:03:09Z
10.6084/m9.figshare.11993364.v1,11993364,poster,2020-03-17T09:58:20Z
10.6084/m9.figshare.11993298.v1,11993298,poster,2020-03-17T09:52:23Z
10.6084/m9.figshare.11991582.v1,11991582,poster,2020-03-16T22:48:16Z
10.6084/m9.figshare.11991570.v1,11991570,poster,2020-03-16T22:19:12Z
10.6084/m9.figshare.11991159.v1,11991159,poster,2020-03-16T19:02:26Z
10.6084/m9.figshare.11988522.v2,11988522,poster,2020-03-16T13:02:17Z
10.6084/m9.figshare.11988561.v1,11988561,poster,2020-03-16T13:13:34Z
10.6084/m9.figshare.11988549.v1,11988549,poster,2020-03-16T13:09:59Z
10.6084/m9.figshare.11988162.v1,11988162,poster,2020-03-16T11:44:44Z
10.6084/m9.figshare.11987931.v1,11987931,poster,2020-03-16T07:08:56Z
10.6084/m9.figshare.11987505.v1,11987505,poster,2020-03-16T00:48:42Z
10.6084/m9.figshare.11987322.v3,11987322,poster,2020-03-15T18:12:32Z
10.6084/m9.figshare.11984187.v1,11984187,poster,2020-03-13T20:54:36Z
10.6084/m9.figshare.11983764.v1,11983764,poster,2020-03-13T18:46:40Z
10.6084/m9.figshare.11981061.v1,11981061,poster,2020-03-13T13:57:00Z
10.6084/m9.figshare.11980434.v1,11980434,poster,2020-03-13T11:36:01Z
10.6084/m9.figshare.11977344.v1,11977344,poster,2020-03-12T20:51:44Z
10.6084/m9.figshare.11971893.v1,11971893,poster,2020-03-11T23:01:00Z
10.6084/m9.figshare.11971890.v1,11971890,poster,2020-03-11T22:48:02Z
10.6084/m9.figshare.11970600.v1,11970600,poster,2020-03-11T17:59:16Z
10.6084/m9.figshare.11968242.v1,11968242,poster,2020-03-11T13:37:39Z
10.25416/edgehill.11967927.v1,11967927,poster,2020-03-11T12:20:42Z
10.15131/shef.data.11925621.v1,11925621,poster,2020-03-11T12:07:09Z
10.6084/m9.figshare.11961699.v1,11961699,poster,2020-03-10T12:57:52Z
10.15131/shef.data.11956143.v1,11956143,poster,2020-03-09T16:20:37Z
10.15131/shef.data.11948991.v1,11948991,poster,2020-03-09T16:18:37Z
10.6084/m9.figshare.11944971.v1,11944971,poster,2020-03-06T18:54:42Z
10.6084/m9.figshare.11950074.v1,11950074,poster,2020-03-06T14:46:31Z
10.6084/m9.figshare.11949966.v1,11949966,poster,2020-03-06T14:31:59Z
10.6084/m9.figshare.11949384.v2,11949384,poster,2020-03-06T12:57:36Z
10.23645/epacomptox.11944584.v1,11944584,poster,2020-03-05T21:14:19Z
10.6084/m9.figshare.11888034.v1,11888034,poster,2020-03-05T17:47:31Z
10.6084/m9.figshare.11888046.v1,11888046,poster,2020-03-05T17:46:22Z
10.6084/m9.figshare.11942067.v1,11942067,poster,2020-03-05T17:43:27Z
10.23645/epacomptox.11941485.v1,11941485,poster,2020-03-05T16:02:03Z
10.21253/dmu.11822994.v1,11822994,poster,2020-03-05T11:50:53Z
10.21253/dmu.11822991.v1,11822991,poster,2020-03-05T11:50:34Z
10.5522/04/11925780.v1,11925780,poster,2020-03-05T10:47:07Z
10.5522/04/11925633.v1,11925633,poster,2020-03-05T10:43:21Z
10.23645/epacomptox.11932536.v1,11932536,poster,2020-03-04T13:55:11Z
10.23645/epacomptox.11932488.v1,11932488,poster,2020-03-04T13:41:17Z
10.23645/epacomptox.11932434.v1,11932434,poster,2020-03-04T13:30:50Z
10.26181/5e6037d9e9410,11930733,poster,2020-03-04T04:43:48Z
10.6084/m9.figshare.11929815.v1,11929815,poster,2020-03-03T22:45:12Z
10.6084/m9.figshare.11929824.v1,11929824,poster,2020-03-03T22:44:21Z
10.23645/epacomptox.11929710.v1,11929710,poster,2020-03-03T21:38:41Z
10.15131/shef.data.11925600.v1,11925600,poster,2020-03-03T16:12:04Z
10.15131/shef.data.11925606.v1,11925606,poster,2020-03-03T16:05:46Z
10.6084/m9.figshare.11926800.v1,11926800,poster,2020-03-03T15:45:20Z
10.23645/epacomptox.11926479.v1,11926479,poster,2020-03-03T14:41:05Z
10.25381/cput.11920035.v1,11920035,poster,2020-03-03T07:02:31Z
10.25381/cput.11921022.v1,11921022,poster,2020-03-03T07:01:21Z
10.23645/epacomptox.11923251.v1,11923251,poster,2020-03-02T21:18:07Z
10.23645/epacomptox.11922921.v1,11922921,poster,2020-03-02T19:16:50Z
10.23645/epacomptox.11921415.v1,11921415,poster,2020-03-02T18:27:57Z
10.6084/m9.figshare.11920647.v1,11920647,poster,2020-03-02T15:01:36Z
10.6084/m9.figshare.11920083.v1,11920083,poster,2020-03-02T11:01:08Z
2134/11913945.v1,11913945,poster,2020-02-06T00:00:00Z
10.6084/m9.figshare.11907603.v4,11907603,poster,2020-02-27T13:33:55Z
10.15131/shef.data.11914131.v1,11914131,poster,2020-03-01T16:29:01Z
10.15131/shef.data.11914146.v1,11914146,poster,2020-03-01T16:28:09Z
10.15131/shef.data.11914221.v1,11914221,poster,2020-03-01T16:25:35Z
10.15131/shef.data.11914236.v1,11914236,poster,2020-03-01T16:24:11Z
10.15131/shef.data.11913741.v1,11913741,poster,2020-03-01T16:22:46Z
10.15131/shef.data.11913756.v1,11913756,poster,2020-03-01T16:21:22Z
10.15131/shef.data.11914158.v1,11914158,poster,2020-03-01T16:17:54Z
10.15131/shef.data.11914182.v1,11914182,poster,2020-03-01T12:15:18Z
10.15131/shef.data.11914284.v1,11914284,poster,2020-03-01T12:13:19Z
10.15131/shef.data.11914272.v1,11914272,poster,2020-03-01T12:11:46Z
10.15131/shef.data.11914266.v1,11914266,poster,2020-03-01T12:10:12Z
10.15131/shef.data.11914248.v1,11914248,poster,2020-03-01T12:08:35Z
10.26181/5e5b7468351b0,11918736,poster,2020-03-01T08:37:58Z
10.6084/m9.figshare.11917902.v1,11917902,poster,2020-02-29T11:33:17Z
10.6084/m9.figshare.11916759.v1,11916759,poster,2020-02-29T04:24:15Z
10.6084/m9.figshare.11908338.v1,11908338,poster,2020-02-28T15:38:12Z
10.6084/m9.figshare.11908011.v1,11908011,poster,2020-02-28T14:54:22Z
10.6084/m9.figshare.11913312.v1,11913312,poster,2020-02-28T13:31:40Z
10.15131/shef.data.11913477.v1,11913477,poster,2020-02-28T11:56:20Z
10.15131/shef.data.11913519.v1,11913519,poster,2020-02-28T11:53:52Z
10.15131/shef.data.11913525.v1,11913525,poster,2020-02-28T11:52:54Z
10.15131/shef.data.11902848.v2,11902848,poster,2020-02-27T00:07:52Z
10.15131/shef.data.11913492.v1,11913492,poster,2020-02-28T11:41:42Z
10.15131/shef.data.11913438.v1,11913438,poster,2020-02-28T11:39:48Z
10.15131/shef.data.11913375.v1,11913375,poster,2020-02-28T11:38:03Z
10.15131/shef.data.11913363.v1,11913363,poster,2020-02-28T11:28:45Z
10.6084/m9.figshare.11913240.v1,11913240,poster,2020-02-28T10:51:37Z
10.15131/shef.data.11907774.v1,11907774,poster,2020-02-27T21:57:20Z
10.6084/m9.figshare.11910771.v1,11910771,poster,2020-02-27T19:23:49Z
10.15131/shef.data.11907777.v1,11907777,poster,2020-02-27T14:55:31Z
10.15131/shef.data.11907771.v1,11907771,poster,2020-02-27T14:50:36Z
10.6084/m9.figshare.11904918.v2,11904918,poster,2020-02-26T20:42:46Z
10.17028/rd.lboro.6383366.v1,6383366,poster,2018-05-30T10:13:27Z
10.15131/shef.data.11889978.v1,11889978,poster,2020-02-27T09:20:51Z
10.15131/shef.data.11902083.v1,11902083,poster,2020-02-27T09:16:27Z
10.15131/shef.data.11902062.v1,11902062,poster,2020-02-27T00:08:36Z
10.15131/shef.data.11902098.v1,11902098,poster,2020-02-27T00:08:22Z
10.15131/shef.data.11902524.v1,11902524,poster,2020-02-27T00:08:07Z
10.15131/shef.data.11902029.v1,11902029,poster,2020-02-27T00:07:37Z
10.15131/shef.data.11902053.v1,11902053,poster,2020-02-27T00:07:25Z
10.15131/shef.data.11891217.v1,11891217,poster,2020-02-27T00:06:53Z
10.15131/shef.data.11891220.v1,11891220,poster,2020-02-27T00:06:35Z
10.15131/shef.data.11891226.v1,11891226,poster,2020-02-27T00:06:00Z
10.15131/shef.data.11891229.v1,11891229,poster,2020-02-27T00:05:43Z
10.15131/shef.data.11891232.v1,11891232,poster,2020-02-27T00:05:26Z
10.15131/shef.data.11891235.v1,11891235,poster,2020-02-27T00:05:09Z
10.15131/shef.data.11891238.v1,11891238,poster,2020-02-27T00:04:53Z
10.15131/shef.data.11891244.v1,11891244,poster,2020-02-27T00:04:12Z
10.15131/shef.data.11891247.v1,11891247,poster,2020-02-27T00:03:50Z
10.15131/shef.data.11891250.v1,11891250,poster,2020-02-27T00:03:28Z
10.6084/m9.figshare.3571158.v4,3571158,poster,2019-08-27T14:41:47Z
10.15131/shef.data.11897499.v1,11897499,poster,2020-02-25T13:06:25Z
10.15131/shef.data.11897508.v1,11897508,poster,2020-02-25T12:40:55Z
10.15131/shef.data.11897460.v1,11897460,poster,2020-02-25T12:27:03Z
10.15131/shef.data.11897481.v1,11897481,poster,2020-02-25T12:26:04Z
10.15131/shef.data.11897421.v1,11897421,poster,2020-02-25T12:22:42Z
10.15131/shef.data.11897409.v1,11897409,poster,2020-02-25T12:21:00Z
10.15131/shef.data.11889966.v1,11889966,poster,2020-02-25T10:57:01Z
10.15131/shef.data.11889960.v1,11889960,poster,2020-02-25T10:56:00Z
10.15131/shef.data.11889939.v1,11889939,poster,2020-02-25T10:54:55Z
10.15131/shef.data.11889807.v1,11889807,poster,2020-02-25T10:53:25Z
10.15131/shef.data.11889786.v1,11889786,poster,2020-02-25T10:52:07Z
10.15131/shef.data.11889762.v1,11889762,poster,2020-02-25T10:51:07Z
10.15131/shef.data.11889750.v1,11889750,poster,2020-02-25T10:49:48Z
10.15131/shef.data.11889714.v1,11889714,poster,2020-02-25T10:47:58Z
10.15131/shef.data.11890191.v1,11890191,poster,2020-02-25T10:41:13Z
10.15131/shef.data.11890125.v1,11890125,poster,2020-02-25T10:40:00Z
10.15131/shef.data.11890041.v1,11890041,poster,2020-02-25T10:38:35Z
10.15131/shef.data.11890029.v1,11890029,poster,2020-02-25T10:37:03Z
10.15131/shef.data.11890008.v1,11890008,poster,2020-02-25T10:35:17Z
10.15131/shef.data.11890005.v1,11890005,poster,2020-02-25T10:33:58Z
10.15131/shef.data.11889996.v1,11889996,poster,2020-02-25T10:29:19Z
10.15131/shef.data.11890881.v1,11890881,poster,2020-02-25T10:27:51Z
10.15131/shef.data.11890641.v1,11890641,poster,2020-02-25T10:26:32Z
10.15131/shef.data.11890590.v1,11890590,poster,2020-02-25T10:23:04Z
10.15131/shef.data.11890569.v1,11890569,poster,2020-02-25T10:21:56Z
10.15131/shef.data.11890566.v1,11890566,poster,2020-02-25T10:20:55Z
10.15131/shef.data.11890551.v1,11890551,poster,2020-02-25T10:18:35Z
10.15131/shef.data.11890518.v1,11890518,poster,2020-02-25T10:16:56Z
10.15131/shef.data.11890422.v1,11890422,poster,2020-02-25T10:15:35Z
10.15131/shef.data.11890206.v1,11890206,poster,2020-02-25T10:08:12Z
10.15131/shef.data.11890188.v1,11890188,poster,2020-02-25T10:06:34Z
10.15131/shef.data.11890140.v1,11890140,poster,2020-02-25T10:02:59Z
10.6084/m9.figshare.11894493.v1,11894493,poster,2020-02-24T23:47:39Z
10.6084/m9.figshare.11890200.v1,11890200,poster,2020-02-24T13:19:09Z
10.6084/m9.figshare.11890149.v1,11890149,poster,2020-02-24T13:05:38Z
10.6084/m9.figshare.11861340.v4,11861340,poster,2020-02-17T14:18:06Z
10.26180/5e53531820117,11889219,poster,2020-02-24T04:37:42Z
10.6084/m9.figshare.11886927.v2,11886927,poster,2020-02-22T00:21:58Z
10.6084/m9.figshare.11886906.v2,11886906,poster,2020-02-22T00:02:12Z
10.6084/m9.figshare.11886882.v1,11886882,poster,2020-02-21T23:49:18Z
10.6084/m9.figshare.11879688.v1,11879688,poster,2020-02-20T23:11:13Z
10.23645/epacomptox.11877429.v1,11877429,poster,2020-02-20T14:02:07Z
10.23645/epacomptox.11874345.v1,11874345,poster,2020-02-19T22:10:38Z
10.6084/m9.figshare.11868231.v1,11868231,poster,2020-02-18T20:10:58Z
10.6084/m9.figshare.11864826.v1,11864826,poster,2020-02-18T10:13:49Z
10.6084/m9.figshare.11862492.v2,11862492,poster,2020-02-17T22:24:03Z
10.6084/m9.figshare.11783691.v3,11783691,poster,2020-02-01T03:22:14Z
10.6084/m9.figshare.11839302.v3,11839302,poster,2020-02-12T00:20:46Z
10.6084/m9.figshare.1399127,1399127,poster,2012-07-10T00:00:00Z
10.6084/m9.figshare.11771115.v3,11771115,poster,2020-01-30T15:06:40Z
10.6084/m9.figshare.11855952.v1,11855952,poster,2020-02-14T19:26:32Z
10.6084/m9.figshare.11855820.v1,11855820,poster,2020-02-14T16:31:15Z
10.6084/m9.figshare.11575932.v1,11575932,poster,2020-02-14T09:15:08Z
10.6084/m9.figshare.11800926.v2,11800926,poster,2020-02-04T17:51:05Z
10.6084/m9.figshare.11850864.v1,11850864,poster,2020-02-13T18:44:42Z
10.6084/m9.figshare.11829579.v5,11829579,poster,2020-02-10T08:28:13Z
10.6084/m9.figshare.11845485.v1,11845485,poster,2020-02-13T00:23:08Z
10.6084/m9.figshare.11845257.v1,11845257,poster,2020-02-12T21:49:28Z
10.6084/m9.figshare.11844945.v1,11844945,poster,2020-02-12T20:14:05Z
10.17866/rd.salford.11835726.v1,11835726,poster,2020-02-12T09:54:22Z
10.6084/m9.figshare.11839257.v1,11839257,poster,2020-02-11T23:44:20Z
10.23645/epacomptox.11839155.v1,11839155,poster,2020-02-11T21:57:55Z
10.6084/m9.figshare.11808939.v2,11808939,poster,2020-02-10T18:08:01Z
10.6084/m9.figshare.11837376.v1,11837376,poster,2020-02-11T17:53:05Z
10.6084/m9.figshare.11836257.v1,11836257,poster,2020-02-11T12:43:03Z
10.6084/m9.figshare.11836236.v1,11836236,poster,2020-02-11T12:41:12Z
10.6084/m9.figshare.11836194.v1,11836194,poster,2020-02-11T12:36:43Z
10.6084/m9.figshare.11836179.v1,11836179,poster,2020-02-11T12:28:28Z
10.6084/m9.figshare.11834490,11834490,poster,2020-02-11T05:35:12Z
10.6084/m9.figshare.11803500.v2,11803500,poster,2020-02-04T22:40:23Z
10.6084/m9.figshare.11833347.v1,11833347,poster,2020-02-10T22:29:39Z
10.6084/m9.figshare.11833344.v1,11833344,poster,2020-02-10T22:25:20Z
10.6084/m9.figshare.11800668.v2,11800668,poster,2020-02-04T17:01:10Z
10.6084/m9.figshare.11829567.v1,11829567,poster,2020-02-10T08:25:04Z
10.6084/m9.figshare.11829324.v1,11829324,poster,2020-02-10T05:15:21Z
10.6084/m9.figshare.11828820.v3,11828820,poster,2020-02-09T22:23:42Z
10.6084/m9.figshare.11828511.v2,11828511,poster,2020-02-09T13:10:41Z
10.6084/m9.figshare.11827965.v1,11827965,poster,2020-02-09T05:03:23Z
10.6084/m9.figshare.11827929.v1,11827929,poster,2020-02-09T02:31:44Z
10.6084/m9.figshare.11796780.v3,11796780,poster,2020-02-04T03:49:37Z
10.6084/m9.figshare.11826834.v1,11826834,poster,2020-02-08T11:30:55Z
10.6084/m9.figshare.11825418.v3,11825418,poster,2020-02-07T21:02:45Z
10.6084/m9.figshare.11825412.v1,11825412,poster,2020-02-07T20:23:12Z
10.6084/m9.figshare.11777253.v2,11777253,poster,2020-01-31T08:40:11Z
10.6084/m9.figshare.11821071.v2,11821071,poster,2020-02-07T05:25:48Z
10.6084/m9.figshare.11822487.v1,11822487,poster,2020-02-07T11:26:50Z
10.6084/m9.figshare.11810838.v3,11810838,poster,2020-02-05T19:00:30Z
10.6084/m9.figshare.11814096.v1,11814096,poster,2020-02-06T04:59:14Z
10.6084/m9.figshare.11813100.v1,11813100,poster,2020-02-05T22:54:23Z
10.6084/m9.figshare.11811633.v2,11811633,poster,2020-02-05T19:49:20Z
10.6084/m9.figshare.11812002.v1,11812002,poster,2020-02-05T21:18:36Z
10.6084/m9.figshare.11803965.v3,11803965,poster,2020-02-05T03:40:01Z
10.6084/m9.figshare.11805897.v3,11805897,poster,2020-02-05T05:39:48Z
10.6084/m9.figshare.11811621.v1,11811621,poster,2020-02-05T19:31:00Z
10.6084/m9.figshare.11796408.v4,11796408,poster,2020-02-03T22:30:59Z
10.6084/m9.figshare.11803518.v2,11803518,poster,2020-02-04T23:10:15Z
10.25416/edgehill.11800761.v1,11800761,poster,2020-02-05T15:31:08Z
10.6084/m9.figshare.11808477.v1,11808477,poster,2020-02-05T15:31:01Z
10.6084/m9.figshare.11808393.v1,11808393,poster,2020-02-05T15:19:07Z
10.1184/r1/11793750.v2,11793750,poster,2020-02-03T16:17:29Z
10.6084/m9.figshare.11808249.v1,11808249,poster,2020-02-05T14:26:09Z
10.6084/m9.figshare.11808246.v1,11808246,poster,2020-02-05T14:24:53Z
10.6084/m9.figshare.11806185.v1,11806185,poster,2020-02-05T08:43:54Z
10.6084/m9.figshare.11806176.v1,11806176,poster,2020-02-05T07:11:57Z
10.6084/m9.figshare.11805882.v1,11805882,poster,2020-02-05T07:01:54Z
10.6084/m9.figshare.11806140.v1,11806140,poster,2020-02-05T06:52:13Z
10.6084/m9.figshare.11805885.v1,11805885,poster,2020-02-05T06:04:20Z
10.6084/m9.figshare.11803077.v2,11803077,poster,2020-02-04T20:02:17Z
10.6084/m9.figshare.11638359.v3,11638359,poster,2020-02-05T01:17:14Z
10.6084/m9.figshare.11805843.v1,11805843,poster,2020-02-05T05:27:58Z
10.6084/m9.figshare.11805828.v1,11805828,poster,2020-02-05T05:26:28Z
10.6084/m9.figshare.11805870.v1,11805870,poster,2020-02-05T05:25:33Z
10.6084/m9.figshare.11786496.v2,11786496,poster,2020-02-03T15:55:01Z
10.6084/m9.figshare.11805804.v1,11805804,poster,2020-02-05T05:17:54Z
10.6084/m9.figshare.11804946.v1,11804946,poster,2020-02-05T05:11:53Z
10.6084/m9.figshare.11804847.v1,11804847,poster,2020-02-05T04:39:44Z
10.6084/m9.figshare.11804163.v1,11804163,poster,2020-02-05T04:25:09Z
10.6084/m9.figshare.11804004.v1,11804004,poster,2020-02-05T03:57:14Z
10.6084/m9.figshare.11803956.v1,11803956,poster,2020-02-05T03:30:25Z
10.6084/m9.figshare.11803923.v1,11803923,poster,2020-02-05T03:13:17Z
10.6084/m9.figshare.11803920.v1,11803920,poster,2020-02-05T03:12:35Z
10.6084/m9.figshare.11803899.v3,11803899,poster,2020-02-05T02:38:58Z
10.6084/m9.figshare.11802630.v2,11802630,poster,2020-02-04T19:39:26Z
10.6084/m9.figshare.11803857.v3,11803857,poster,2020-02-05T02:10:14Z
10.6084/m9.figshare.11803890.v1,11803890,poster,2020-02-05T02:39:55Z
10.6084/m9.figshare.11803887.v1,11803887,poster,2020-02-05T02:38:54Z
10.6084/m9.figshare.11803419.v2,11803419,poster,2020-02-04T22:15:57Z
10.6084/m9.figshare.11803824.v1,11803824,poster,2020-02-05T01:38:07Z
10.6084/m9.figshare.11803812.v1,11803812,poster,2020-02-05T01:36:36Z
10.6084/m9.figshare.11803764.v1,11803764,poster,2020-02-05T01:29:53Z
10.6084/m9.figshare.11803725.v2,11803725,poster,2020-02-05T00:47:52Z
10.6084/m9.figshare.11803647.v1,11803647,poster,2020-02-04T23:46:59Z
10.6084/m9.figshare.11803158.v5,11803158,poster,2020-02-04T20:45:41Z
10.6084/m9.figshare.11803608.v1,11803608,poster,2020-02-04T23:28:27Z
10.6084/m9.figshare.11803575.v1,11803575,poster,2020-02-04T23:17:37Z
10.6084/m9.figshare.11803587.v1,11803587,poster,2020-02-04T23:11:10Z
10.6084/m9.figshare.11803557.v1,11803557,poster,2020-02-04T23:06:16Z
10.6084/m9.figshare.11803554.v1,11803554,poster,2020-02-04T23:03:49Z
10.6084/m9.figshare.11803521.v1,11803521,poster,2020-02-04T22:58:14Z
10.6084/m9.figshare.11803515.v1,11803515,poster,2020-02-04T22:54:21Z
10.6084/m9.figshare.11803524.v1,11803524,poster,2020-02-04T22:52:43Z
10.6084/m9.figshare.11803503.v1,11803503,poster,2020-02-04T22:40:54Z
10.6084/m9.figshare.11803485.v1,11803485,poster,2020-02-04T22:26:49Z
10.6084/m9.figshare.11803413.v1,11803413,poster,2020-02-04T22:12:56Z
10.6084/m9.figshare.11803359.v1,11803359,poster,2020-02-04T21:47:50Z
10.6084/m9.figshare.11803227.v1,11803227,poster,2020-02-04T20:40:35Z
10.6084/m9.figshare.11802426.v2,11802426,poster,2020-02-04T19:23:54Z
10.6084/m9.figshare.11803137.v1,11803137,poster,2020-02-04T20:13:28Z
10.6084/m9.figshare.11776359.v2,11776359,poster,2020-01-31T05:36:06Z
10.6084/m9.figshare.11803107.v1,11803107,poster,2020-02-04T20:07:40Z
10.6084/m9.figshare.11803104.v1,11803104,poster,2020-02-04T19:56:05Z
10.6084/m9.figshare.11802435.v1,11802435,poster,2020-02-04T19:36:27Z
10.6084/m9.figshare.11802420.v1,11802420,poster,2020-02-04T19:04:43Z
10.6084/m9.figshare.11801061.v4,11801061,poster,2020-02-04T18:40:11Z
10.6084/m9.figshare.11800965.v2,11800965,poster,2020-02-04T18:13:20Z
10.6084/m9.figshare.11800824.v2,11800824,poster,2020-02-04T17:20:51Z
10.6084/m9.figshare.11800821.v2,11800821,poster,2020-02-04T17:18:42Z
10.6084/m9.figshare.11800692.v1,11800692,poster,2020-02-04T17:09:16Z
10.25401/cardiffmet.11800677.v1,11800677,poster,2020-02-04T17:08:50Z
10.25401/cardiffmet.11800695.v1,11800695,poster,2020-02-04T17:08:44Z
10.6084/m9.figshare.11800278.v1,11800278,poster,2020-02-04T15:51:09Z
10.6084/m9.figshare.11799996.v1,11799996,poster,2020-02-04T15:00:36Z
10.6084/m9.figshare.11799720.v1,11799720,poster,2020-02-04T13:47:47Z
10.6084/m9.figshare.11796672.v3,11796672,poster,2020-02-04T02:22:50Z
10.6084/m9.figshare.11796705.v1,11796705,poster,2020-02-04T02:09:12Z
10.6084/m9.figshare.11796633.v1,11796633,poster,2020-02-03T23:48:26Z
10.6084/m9.figshare.11796510.v1,11796510,poster,2020-02-03T22:51:44Z
10.6084/m9.figshare.11796417.v2,11796417,poster,2020-02-03T22:12:55Z
10.6084/m9.figshare.11796387.v1,11796387,poster,2020-02-03T22:08:36Z
10.6084/m9.figshare.11796390.v1,11796390,poster,2020-02-03T22:06:51Z
10.6084/m9.figshare.11796228.v2,11796228,poster,2020-02-03T21:09:28Z
10.6084/m9.figshare.11796042.v3,11796042,poster,2020-02-03T19:02:58Z
10.6084/m9.figshare.11796105.v2,11796105,poster,2020-02-03T19:32:19Z
10.6084/m9.figshare.11796048.v1,11796048,poster,2020-02-03T18:50:54Z
10.6084/m9.figshare.11786787.v1,11786787,poster,2020-02-03T18:25:15Z
10.6084/m9.figshare.11782035.v1,11782035,poster,2020-02-03T18:22:33Z
10.6084/m9.figshare.11628873.v3,11628873,poster,2020-01-16T16:33:32Z
10.6084/m9.figshare.11791677.v1,11791677,poster,2020-02-03T13:22:40Z
